Instance,Terminal,Layer,X location,Y location,Voltage
_10856_,VDD,Metal1,542.8480,465.9490,2.990658
_10855_,VDD,Metal1,557.4400,450.4425,2.990807
_10854_,VDD,Metal1,408.0000,458.9975,2.990760
_10853_,VDD,Metal1,703.6175,183.9450,2.993611
_10852_,VDD,Metal1,704.0600,199.5375,2.993499
_10851_,VDD,Metal1,700.0900,175.9215,2.993744
_10850_,VDD,Metal1,687.4730,473.8255,2.990627
_10849_,VDD,Metal1,701.3600,262.9975,2.992729
_10848_,VDD,Metal1,316.7200,466.8375,2.990666
_10847_,VDD,Metal1,694.5000,191.6575,2.993549
_10846_,VDD,Metal1,715.6965,191.6165,2.993545
_10845_,VDD,Metal1,710.7800,191.6975,2.993545
_10844_,VDD,Metal1,713.7300,183.6765,2.993602
_10843_,VDD,Metal1,705.9200,176.7575,2.993727
_10842_,VDD,Metal1,620.7375,191.7850,2.993682
_10841_,VDD,Metal1,623.1400,199.5375,2.993592
_10840_,VDD,Metal1,621.5100,183.7615,2.993713
_10839_,VDD,Metal1,615.7930,481.6655,2.990515
_10838_,VDD,Metal1,634.2400,286.5175,2.992553
_10837_,VDD,Metal1,406.3200,489.6425,2.990452
_10836_,VDD,Metal1,624.8600,191.6575,2.993677
_10835_,VDD,Metal1,619.3765,192.5430,2.993683
_10834_,VDD,Metal1,623.7000,192.4625,2.993677
_10833_,VDD,Metal1,615.1700,191.5165,2.993690
_10832_,VDD,Metal1,611.2800,183.8825,2.993732
_10831_,VDD,Metal1,750.5400,254.4175,2.992847
_10830_,VDD,Metal1,749.7100,238.7690,2.993020
_10829_,VDD,Metal1,759.6175,230.9850,2.993120
_10828_,VDD,Metal1,761.8700,239.6830,2.992985
_10827_,VDD,Metal1,756.3025,238.8250,2.992994
_10826_,VDD,Metal1,753.5200,231.6375,2.993127
_10825_,VDD,Metal1,757.0200,239.5425,2.992994
_10824_,VDD,Metal1,893.4700,200.4830,2.993368
_10823_,VDD,Metal1,750.1600,239.4775,2.993020
_10822_,VDD,Metal1,730.3565,442.5265,2.990874
_10821_,VDD,Metal1,721.1400,451.1825,2.990799
_10820_,VDD,Metal1,716.5600,450.4425,2.990800
_10819_,VDD,Metal1,371.0400,426.9225,2.991035
_10818_,VDD,Metal1,741.6800,356.3625,2.991671
_10817_,VDD,Metal1,558.6400,834.6025,2.988929
_10816_,VDD,Metal1,546.8175,168.8550,2.993989
_10815_,VDD,Metal1,552.8600,168.9425,2.993983
_10814_,VDD,Metal1,553.9800,168.1775,2.993983
_10813_,VDD,Metal1,558.3030,168.0965,2.993978
_10812_,VDD,Metal1,547.3900,175.8365,2.993841
_10811_,VDD,Metal1,541.0500,168.0815,2.994007
_10810_,VDD,Metal1,519.3280,631.6510,2.989558
_10809_,VDD,Metal1,524.7050,293.4600,2.992474
_10808_,VDD,Metal1,480.8000,725.5575,2.989186
_10807_,VDD,Metal1,394.5600,521.7175,2.990248
_10806_,VDD,Metal1,362.6225,161.0150,2.994293
_10805_,VDD,Metal1,356.5800,161.1025,2.994293
_10804_,VDD,Metal1,364.1400,168.1775,2.994307
_10803_,VDD,Metal1,360.6565,153.3430,2.994431
_10802_,VDD,Metal1,362.6100,169.1230,2.994307
_10801_,VDD,Metal1,368.9500,153.3580,2.994404
_10800_,VDD,Metal1,466.6865,561.0540,2.990015
_10799_,VDD,Metal1,458.9600,694.1975,2.989304
_10798_,VDD,Metal1,387.8400,262.9975,2.993106
_10797_,VDD,Metal1,469.0400,592.2775,2.989829
_10796_,VDD,Metal1,402.3375,161.0150,2.994267
_10795_,VDD,Metal1,408.3800,161.1025,2.994267
_10794_,VDD,Metal1,399.9800,168.1775,2.994176
_10793_,VDD,Metal1,404.8965,168.0965,2.994171
_10792_,VDD,Metal1,386.1100,167.9965,2.994177
_10791_,VDD,Metal1,398.8100,152.4015,2.994332
_10790_,VDD,Metal1,481.3920,552.1890,2.990052
_10789_,VDD,Metal1,456.3850,333.7400,2.992038
_10788_,VDD,Metal1,504.8000,639.3175,2.989481
_10787_,VDD,Metal1,367.6800,600.1175,2.989757
_10786_,VDD,Metal1,466.7825,183.9450,2.993859
_10785_,VDD,Metal1,462.7000,192.4625,2.993847
_10784_,VDD,Metal1,456.8200,184.6225,2.993862
_10783_,VDD,Metal1,465.3765,199.4565,2.993763
_10782_,VDD,Metal1,460.6100,200.4830,2.993775
_10781_,VDD,Metal1,478.1500,183.7615,2.993858
_10780_,VDD,Metal1,498.7520,545.4110,2.990118
_10779_,VDD,Metal1,500.4000,270.1225,2.992903
_10778_,VDD,Metal1,878.8800,607.9575,2.989698
_10777_,VDD,Metal1,407.6650,553.2600,2.990051
_10776_,VDD,Metal1,435.4225,161.0150,2.994169
_10775_,VDD,Metal1,428.2600,160.3375,2.994198
_10774_,VDD,Metal1,430.7800,161.1025,2.994197
_10773_,VDD,Metal1,435.6965,160.2565,2.994169
_10772_,VDD,Metal1,425.3100,161.2830,2.994205
_10771_,VDD,Metal1,438.9500,144.5615,2.994410
_10770_,VDD,Metal1,440.5130,567.9055,2.989959
_10769_,VDD,Metal1,789.8400,756.2025,2.989044
_10768_,VDD,Metal1,446.0000,560.2025,2.990016
_10767_,VDD,Metal1,363.2000,732.6825,2.989154
_10766_,VDD,Metal1,477.4225,153.1750,2.994174
_10765_,VDD,Metal1,477.2600,160.3375,2.994123
_10764_,VDD,Metal1,474.4600,161.1025,2.994123
_10763_,VDD,Metal1,482.1765,160.2565,2.994123
_10762_,VDD,Metal1,468.9900,152.3165,2.994188
_10761_,VDD,Metal1,476.6500,145.5180,2.994249
_10760_,VDD,Metal1,471.7280,467.0110,2.990653
_10759_,VDD,Metal1,520.2550,467.0200,2.990655
_10758_,VDD,Metal1,708.6400,709.8775,2.989227
_10757_,VDD,Metal1,359.8400,678.5175,2.989374
_10756_,VDD,Metal1,513.8225,152.5850,2.994049
_10755_,VDD,Metal1,514.7800,160.3375,2.994061
_10754_,VDD,Metal1,508.0600,160.3375,2.994098
_10753_,VDD,Metal1,501.7430,160.2565,2.994098
_10752_,VDD,Metal1,502.5900,153.4430,2.994054
_10751_,VDD,Metal1,522.3900,144.5615,2.994166
_10750_,VDD,Metal1,528.8465,489.5055,2.990448
_10749_,VDD,Metal1,504.8800,364.2025,2.991644
_10748_,VDD,Metal1,874.4000,811.0825,2.988941
_10747_,VDD,Metal1,317.8400,796.1175,2.988956
_10746_,VDD,Metal1,308.2575,215.3050,2.993940
_10745_,VDD,Metal1,310.4975,223.1450,2.993737
_10744_,VDD,Metal1,301.7200,208.1975,2.993952
_10743_,VDD,Metal1,536.1265,481.6655,2.990541
_10742_,VDD,Metal1,887.8400,741.2375,2.989152
_10741_,VDD,Metal1,428.1600,396.2775,2.991316
_10740_,VDD,Metal1,404.6400,827.4775,2.988947
_10739_,VDD,Metal1,306.6400,215.9575,2.993940
_10738_,VDD,Metal1,304.7800,223.8225,2.993760
_10737_,VDD,Metal1,553.2965,191.6165,2.993757
_10736_,VDD,Metal1,547.4100,191.5165,2.993759
_10735_,VDD,Metal1,569.0600,223.0175,2.993391
_10734_,VDD,Metal1,568.7600,450.3775,2.990807
_10733_,VDD,Metal1,559.5625,443.2810,2.990891
_10732_,VDD,Metal1,231.0100,843.3630,2.988994
_10731_,VDD,Metal1,459.4325,685.5775,2.989334
_10730_,VDD,Metal1,458.4100,670.7425,2.989343
_10729_,VDD,Metal1,228.7500,780.6430,2.989038
_10728_,VDD,Metal1,235.1000,537.4625,2.990163
_10727_,VDD,Metal1,490.8875,544.4575,2.990118
_10726_,VDD,Metal1,517.3400,599.3375,2.989761
_10725_,VDD,Metal1,298.7200,215.2425,2.993987
_10724_,VDD,Metal1,298.2225,215.8950,2.993987
_10723_,VDD,Metal1,322.7265,647.2815,2.989520
_10722_,VDD,Metal1,325.4665,661.9165,2.989443
_10721_,VDD,Metal1,317.6130,662.0325,2.989444
_10720_,VDD,Metal1,324.9665,646.3180,2.989520
_10719_,VDD,Metal1,327.8400,654.9975,2.989463
_10718_,VDD,Metal1,436.5700,646.3775,2.989519
_10717_,VDD,Metal1,437.2665,647.2475,2.989519
_10716_,VDD,Metal1,430.1800,654.2175,2.989465
_10715_,VDD,Metal1,439.8400,654.2825,2.989465
_10714_,VDD,Metal1,317.7900,654.0765,2.989465
_10713_,VDD,Metal1,278.7630,630.6865,2.989537
_10712_,VDD,Metal1,276.3500,623.8430,2.989656
_10711_,VDD,Metal1,271.5600,623.5450,2.989657
_10710_,VDD,Metal1,389.3400,623.6625,2.989650
_10709_,VDD,Metal1,390.7630,615.8730,2.989673
_10708_,VDD,Metal1,388.8800,622.9225,2.989650
_10707_,VDD,Metal1,271.2800,638.6025,2.989588
_10706_,VDD,Metal1,262.7475,897.1005,2.988889
_10705_,VDD,Metal1,266.8300,881.4365,2.988919
_10704_,VDD,Metal1,251.1825,889.5450,2.988907
_10703_,VDD,Metal1,255.0400,897.3225,2.988892
_10702_,VDD,Metal1,280.4430,866.7530,2.988928
_10701_,VDD,Metal1,284.6200,865.9375,2.988928
_10700_,VDD,Metal1,290.8800,858.8375,2.988942
_10699_,VDD,Metal1,367.4675,882.5790,2.988874
_10698_,VDD,Metal1,377.7100,874.7230,2.988892
_10697_,VDD,Metal1,357.0225,881.7050,2.988882
_10696_,VDD,Metal1,349.7600,905.8775,2.988860
_10695_,VDD,Metal1,401.4030,826.6865,2.988947
_10694_,VDD,Metal1,403.6200,818.8975,2.988940
_10693_,VDD,Metal1,411.2800,818.9225,2.988939
_10692_,VDD,Metal1,497.1725,890.4190,2.988832
_10691_,VDD,Metal1,488.5900,881.4365,2.988846
_10690_,VDD,Metal1,486.9425,890.1350,2.988834
_10689_,VDD,Metal1,495.8400,898.0375,2.988834
_10688_,VDD,Metal1,498.5165,772.6730,2.989001
_10687_,VDD,Metal1,494.3400,771.8575,2.989002
_10686_,VDD,Metal1,508.1600,764.7575,2.989050
_10685_,VDD,Metal1,424.5875,889.2605,2.988843
_10684_,VDD,Metal1,429.7900,881.4365,2.988859
_10683_,VDD,Metal1,421.9825,890.1350,2.988843
_10682_,VDD,Metal1,418.0800,898.0375,2.988849
_10681_,VDD,Metal1,431.0830,749.1530,2.989106
_10680_,VDD,Metal1,438.0600,748.3375,2.989104
_10679_,VDD,Metal1,454.4000,748.3625,2.989102
_10678_,VDD,Metal1,362.9875,788.4990,2.989024
_10677_,VDD,Metal1,373.7900,787.3565,2.989024
_10676_,VDD,Metal1,356.4175,788.2150,2.989025
_10675_,VDD,Metal1,364.2400,796.1175,2.988954
_10674_,VDD,Metal1,418.2030,780.5130,2.988991
_10673_,VDD,Metal1,424.6200,780.4625,2.988991
_10672_,VDD,Metal1,424.1600,771.8825,2.989030
_10671_,VDD,Metal1,579.4830,804.0330,2.988909
_10670_,VDD,Metal1,582.6900,788.4830,2.989010
_10669_,VDD,Metal1,574.0900,788.3980,2.989011
_10668_,VDD,Metal1,572.1800,796.1425,2.988940
_10667_,VDD,Metal1,568.7275,795.3375,2.988940
_10666_,VDD,Metal1,582.0800,787.5625,2.989010
_10665_,VDD,Metal1,584.8800,795.4025,2.988940
_10664_,VDD,Metal1,759.4675,561.1390,2.989978
_10663_,VDD,Metal1,763.0100,568.9630,2.989941
_10662_,VDD,Metal1,776.9775,568.1050,2.989941
_10661_,VDD,Metal1,769.7600,568.7575,2.989941
_10660_,VDD,Metal1,688.9165,583.6465,2.989865
_10659_,VDD,Metal1,682.5000,583.6975,2.989867
_10658_,VDD,Metal1,682.4000,592.2775,2.989827
_10657_,VDD,Metal1,613.3075,890.4190,2.988823
_10656_,VDD,Metal1,606.1900,874.7230,2.988836
_10655_,VDD,Metal1,624.6575,882.2950,2.988797
_10654_,VDD,Metal1,616.3200,905.1625,2.988792
_10653_,VDD,Metal1,617.7965,874.5930,2.988836
_10652_,VDD,Metal1,613.0600,873.7775,2.988836
_10651_,VDD,Metal1,622.9600,873.8025,2.988836
_10650_,VDD,Metal1,682.5325,882.5790,2.988785
_10649_,VDD,Metal1,693.0100,874.7230,2.988834
_10648_,VDD,Metal1,682.9425,873.8650,2.988834
_10647_,VDD,Metal1,686.3200,905.1625,2.988784
_10646_,VDD,Metal1,681.0765,865.8865,2.988870
_10645_,VDD,Metal1,687.2600,865.9375,2.988869
_10644_,VDD,Metal1,681.8400,866.6775,2.988870
_10643_,VDD,Metal1,780.5325,889.2605,2.988823
_10642_,VDD,Metal1,773.0700,890.4030,2.988823
_10641_,VDD,Metal1,791.5375,882.2950,2.988780
_10640_,VDD,Metal1,779.2800,898.0375,2.988821
_10639_,VDD,Metal1,777.7230,865.8865,2.988859
_10638_,VDD,Metal1,782.4600,873.7775,2.988832
_10637_,VDD,Metal1,774.8000,873.8025,2.988832
_10636_,VDD,Metal1,707.3875,859.0590,2.988877
_10635_,VDD,Metal1,715.4100,851.2030,2.988887
_10634_,VDD,Metal1,709.8225,858.1850,2.988877
_10633_,VDD,Metal1,710.9600,850.2825,2.988887
_10632_,VDD,Metal1,701.7965,842.3665,2.988906
_10631_,VDD,Metal1,699.3000,850.2575,2.988887
_10630_,VDD,Metal1,694.7200,842.4425,2.988907
_10629_,VDD,Metal1,582.5075,873.5805,2.988836
_10628_,VDD,Metal1,586.6100,865.7565,2.988875
_10627_,VDD,Metal1,581.5825,882.2950,2.988804
_10626_,VDD,Metal1,594.4000,874.5175,2.988836
_10625_,VDD,Metal1,585.8765,834.5265,2.988924
_10624_,VDD,Metal1,593.1800,834.5775,2.988923
_10623_,VDD,Metal1,594.9600,819.6375,2.988931
_10622_,VDD,Metal1,675.4675,733.6190,2.989115
_10621_,VDD,Metal1,675.0700,717.9230,2.989231
_10620_,VDD,Metal1,691.2975,725.4950,2.989184
_10619_,VDD,Metal1,682.4000,717.7175,2.989231
_10618_,VDD,Metal1,690.3630,733.4730,2.989114
_10617_,VDD,Metal1,690.3400,732.6575,2.989114
_10616_,VDD,Metal1,692.4000,717.7175,2.989230
_10615_,VDD,Metal1,654.7475,600.3390,2.989762
_10614_,VDD,Metal1,670.0500,591.3565,2.989826
_10613_,VDD,Metal1,661.1025,599.4650,2.989763
_10612_,VDD,Metal1,652.7200,599.4025,2.989762
_10611_,VDD,Metal1,666.2830,608.0330,2.989715
_10610_,VDD,Metal1,674.3800,600.1425,2.989763
_10609_,VDD,Metal1,667.2000,600.1175,2.989763
_10608_,VDD,Metal1,654.7475,458.0605,2.990722
_10607_,VDD,Metal1,652.6700,474.8830,2.990628
_10606_,VDD,Metal1,658.2575,474.0250,2.990628
_10605_,VDD,Metal1,646.5600,458.2825,2.990723
_10604_,VDD,Metal1,662.3630,489.5665,2.990441
_10603_,VDD,Metal1,659.5400,490.3825,2.990441
_10602_,VDD,Metal1,658.8800,497.4825,2.990432
_10601_,VDD,Metal1,672.1075,387.5005,2.991371
_10600_,VDD,Metal1,675.6500,396.4830,2.991229
_10599_,VDD,Metal1,680.1425,387.7850,2.991371
_10598_,VDD,Metal1,643.2000,380.5975,2.991437
_10597_,VDD,Metal1,680.2830,396.3530,2.991229
_10596_,VDD,Metal1,684.4600,404.1425,2.991206
_10595_,VDD,Metal1,680.6400,403.4025,2.991206
_10594_,VDD,Metal1,774.9230,513.0865,2.990270
_10593_,VDD,Metal1,781.4700,520.7965,2.990235
_10592_,VDD,Metal1,776.6800,521.0950,2.990236
_10591_,VDD,Metal1,790.3000,513.9025,2.990272
_10590_,VDD,Metal1,788.3630,513.0865,2.990272
_10589_,VDD,Metal1,778.7200,506.0375,2.990390
_10588_,VDD,Metal1,763.5200,513.1625,2.990263
_10587_,VDD,Metal1,770.6675,412.1790,2.991130
_10586_,VDD,Metal1,775.3300,404.3230,2.991204
_10585_,VDD,Metal1,777.5825,403.4650,2.991204
_10584_,VDD,Metal1,775.9200,396.2775,2.991186
_10583_,VDD,Metal1,768.9965,451.2330,2.990799
_10582_,VDD,Metal1,762.0200,458.2575,2.990723
_10581_,VDD,Metal1,758.5600,458.9975,2.990723
_10580_,VDD,Metal1,681.0675,537.6190,2.990141
_10579_,VDD,Metal1,684.6100,529.7630,2.990207
_10578_,VDD,Metal1,691.8575,537.3350,2.990141
_10577_,VDD,Metal1,691.3600,545.2375,2.990111
_10576_,VDD,Metal1,678.8365,545.3130,2.990111
_10575_,VDD,Metal1,673.5400,537.4225,2.990141
_10574_,VDD,Metal1,620.2400,537.3975,2.990148
_10573_,VDD,Metal1,694.5075,293.4205,2.992402
_10572_,VDD,Metal1,691.8700,301.2765,2.992327
_10571_,VDD,Metal1,693.0225,285.8650,2.992531
_10570_,VDD,Metal1,686.3200,293.6425,2.992409
_10569_,VDD,Metal1,699.8830,356.2865,2.991672
_10568_,VDD,Metal1,697.0600,364.1775,2.991627
_10567_,VDD,Metal1,696.9600,364.9175,2.991627
_10566_,VDD,Metal1,585.8765,356.2865,2.991716
_10565_,VDD,Metal1,584.3700,341.6030,2.991909
_10564_,VDD,Metal1,592.5200,348.6150,2.991756
_10563_,VDD,Metal1,582.1600,348.5225,2.991756
_10562_,VDD,Metal1,591.7800,426.8975,2.991011
_10561_,VDD,Metal1,591.4765,427.7130,2.991011
_10560_,VDD,Metal1,583.2800,427.6375,2.991012
_10559_,VDD,Metal1,633.4765,490.4330,2.990449
_10558_,VDD,Metal1,633.0700,498.4030,2.990430
_10557_,VDD,Metal1,637.2400,474.5850,2.990630
_10556_,VDD,Metal1,639.6600,490.3825,2.990447
_10555_,VDD,Metal1,639.4030,497.4065,2.990431
_10554_,VDD,Metal1,625.2800,490.3575,2.990448
_10553_,VDD,Metal1,627.5200,474.6775,2.990631
_10552_,VDD,Metal1,417.3075,412.1790,2.991168
_10551_,VDD,Metal1,423.0700,404.3230,2.991210
_10550_,VDD,Metal1,411.9025,395.6250,2.991317
_10549_,VDD,Metal1,408.4800,411.9575,2.991168
_10548_,VDD,Metal1,426.6030,412.0330,2.991168
_10547_,VDD,Metal1,428.5400,419.0575,2.991097
_10546_,VDD,Metal1,422.0000,426.9225,2.991034
_10545_,VDD,Metal1,252.6765,357.1530,2.991790
_10544_,VDD,Metal1,272.4500,371.8365,2.991621
_10543_,VDD,Metal1,260.9200,372.6650,2.991624
_10542_,VDD,Metal1,255.6000,356.3625,2.991790
_10541_,VDD,Metal1,475.5800,387.6975,2.991395
_10540_,VDD,Metal1,474.4365,388.5130,2.991395
_10539_,VDD,Metal1,464.5600,458.9975,2.990754
_10538_,VDD,Metal1,250.9875,481.5805,2.990573
_10537_,VDD,Metal1,253.9500,465.9165,2.990681
_10536_,VDD,Metal1,250.0625,466.7750,2.990682
_10535_,VDD,Metal1,247.2800,474.6775,2.990634
_10534_,VDD,Metal1,417.6430,481.7265,2.990556
_10533_,VDD,Metal1,417.6200,473.9375,2.990631
_10532_,VDD,Metal1,416.9600,482.5175,2.990556
_10531_,VDD,Metal1,308.6675,340.4605,2.992002
_10530_,VDD,Metal1,325.6300,340.4765,2.992001
_10529_,VDD,Metal1,316.1425,317.8150,2.992338
_10528_,VDD,Metal1,319.4400,340.6825,2.992001
_10527_,VDD,Metal1,460.7630,490.4330,2.990451
_10526_,VDD,Metal1,467.1800,490.3825,2.990451
_10525_,VDD,Metal1,476.8000,513.1625,2.990273
_10524_,VDD,Metal1,322.6675,363.9805,2.991679
_10523_,VDD,Metal1,327.3100,356.1565,2.991773
_10522_,VDD,Metal1,318.8975,348.5850,2.991850
_10521_,VDD,Metal1,321.6800,372.0425,2.991611
_10520_,VDD,Metal1,432.7630,357.1530,2.991756
_10519_,VDD,Metal1,443.6600,356.3375,2.991750
_10518_,VDD,Metal1,439.3600,357.0775,2.991756
_10517_,VDD,Metal1,462.6765,583.6465,2.989873
_10516_,VDD,Metal1,467.3300,584.6430,2.989873
_10515_,VDD,Metal1,474.9200,568.1350,2.989948
_10514_,VDD,Metal1,446.0800,576.5975,2.989889
_10513_,VDD,Metal1,482.8600,568.0175,2.989948
_10512_,VDD,Metal1,475.8830,560.9930,2.990014
_10511_,VDD,Metal1,466.8000,568.0425,2.989948
_10510_,VDD,Metal1,264.9875,568.9790,2.989978
_10509_,VDD,Metal1,267.3900,567.8365,2.989978
_10508_,VDD,Metal1,258.4625,568.1050,2.989978
_10507_,VDD,Metal1,265.1200,576.5975,2.989904
_10506_,VDD,Metal1,425.4830,567.9665,2.989959
_10505_,VDD,Metal1,429.6600,560.9425,2.990016
_10504_,VDD,Metal1,431.4400,576.5975,2.989892
_10503_,VDD,Metal1,358.5075,536.4605,2.990159
_10502_,VDD,Metal1,357.5500,528.6365,2.990205
_10501_,VDD,Metal1,349.7425,528.9050,2.990205
_10500_,VDD,Metal1,353.6000,537.3975,2.990161
_10499_,VDD,Metal1,400.2830,529.6330,2.990207
_10498_,VDD,Metal1,403.9000,528.8175,2.990207
_10497_,VDD,Metal1,401.2000,537.3975,2.990157
_10496_,VDD,Metal1,288.5075,725.7790,2.989191
_10495_,VDD,Metal1,285.3100,708.9565,2.989242
_10494_,VDD,Metal1,276.9425,709.8150,2.989242
_10493_,VDD,Metal1,283.6000,732.6825,2.989153
_10492_,VDD,Metal1,350.4430,724.7665,2.989182
_10491_,VDD,Metal1,354.0600,717.7425,2.989246
_10490_,VDD,Metal1,353.0400,725.5575,2.989182
_10489_,VDD,Metal1,259.1630,694.2730,2.989309
_10488_,VDD,Metal1,265.1700,708.9565,2.989243
_10487_,VDD,Metal1,250.9200,701.9450,2.989296
_10486_,VDD,Metal1,409.5000,630.7375,2.989542
_10485_,VDD,Metal1,410.9230,622.8465,2.989649
_10484_,VDD,Metal1,406.8800,623.6375,2.989649
_10483_,VDD,Metal1,260.6400,701.3225,2.989293
_10482_,VDD,Metal1,248.1875,812.0190,2.989007
_10481_,VDD,Metal1,253.3900,827.6830,2.988980
_10480_,VDD,Metal1,247.8225,827.4150,2.988980
_10479_,VDD,Metal1,245.0400,826.7625,2.988981
_10478_,VDD,Metal1,343.7230,780.5130,2.989014
_10477_,VDD,Metal1,350.1400,780.4625,2.989014
_10476_,VDD,Metal1,348.0000,772.5975,2.989050
_10475_,VDD,Metal1,345.6275,873.5805,2.988896
_10474_,VDD,Metal1,351.3900,857.9165,2.988931
_10473_,VDD,Metal1,338.4975,874.4550,2.988901
_10472_,VDD,Metal1,337.9200,873.8025,2.988901
_10471_,VDD,Metal1,396.3630,748.2865,2.989107
_10470_,VDD,Metal1,397.1800,740.4975,2.989092
_10469_,VDD,Metal1,393.4400,733.3975,2.989149
_10468_,VDD,Metal1,482.6030,843.2330,2.988916
_10467_,VDD,Metal1,487.4900,843.3630,2.988916
_10466_,VDD,Metal1,478.8400,850.3750,2.988910
_10465_,VDD,Metal1,486.8800,835.3175,2.988946
_10464_,VDD,Metal1,476.4200,843.1825,2.988918
_10463_,VDD,Metal1,480.3630,851.0730,2.988910
_10462_,VDD,Metal1,478.0000,835.3175,2.988949
_10461_,VDD,Metal1,456.5075,843.3790,2.988919
_10460_,VDD,Metal1,454.4300,835.5230,2.988954
_10459_,VDD,Metal1,462.8625,850.9350,2.988913
_10458_,VDD,Metal1,456.1600,850.9975,2.988914
_10457_,VDD,Metal1,460.4365,804.0330,2.988930
_10456_,VDD,Metal1,457.9400,803.2175,2.988933
_10455_,VDD,Metal1,471.2000,796.1175,2.988938
_10454_,VDD,Metal1,407.5630,693.4065,2.989305
_10453_,VDD,Metal1,415.2500,686.5630,2.989331
_10452_,VDD,Metal1,403.7200,677.8950,2.989374
_10451_,VDD,Metal1,405.6800,686.3575,2.989331
_10450_,VDD,Metal1,451.5000,654.2575,2.989466
_10449_,VDD,Metal1,456.2830,654.2065,2.989466
_10448_,VDD,Metal1,451.6000,646.4425,2.989518
_10447_,VDD,Metal1,487.6430,725.6330,2.989185
_10446_,VDD,Metal1,493.6500,725.7630,2.989185
_10445_,VDD,Metal1,484.3600,724.9350,2.989185
_10444_,VDD,Metal1,487.9000,741.2625,2.989099
_10443_,VDD,Metal1,487.8765,733.4730,2.989134
_10442_,VDD,Metal1,491.3600,724.8425,2.989185
_10441_,VDD,Metal1,503.1200,732.6825,2.989133
_10440_,VDD,Metal1,832.6125,600.3390,2.989770
_10439_,VDD,Metal1,825.1700,600.3230,2.989770
_10438_,VDD,Metal1,828.5425,591.6250,2.989837
_10437_,VDD,Metal1,839.2000,584.4375,2.989862
_10436_,VDD,Metal1,683.8765,608.0330,2.989714
_10435_,VDD,Metal1,687.2600,607.2175,2.989714
_10434_,VDD,Metal1,682.4000,615.7975,2.989651
_10433_,VDD,Metal1,772.1230,795.3265,2.988943
_10432_,VDD,Metal1,777.0100,795.1965,2.988943
_10431_,VDD,Metal1,763.2400,787.6550,2.989009
_10430_,VDD,Metal1,791.0400,796.1175,2.988944
_10429_,VDD,Metal1,769.5800,787.5375,2.989008
_10428_,VDD,Metal1,762.2765,780.5130,2.989007
_10427_,VDD,Metal1,770.2400,780.4375,2.989007
_10426_,VDD,Metal1,700.6675,748.1405,2.989079
_10425_,VDD,Metal1,709.2500,755.9965,2.989054
_10424_,VDD,Metal1,705.2975,756.8550,2.989055
_10423_,VDD,Metal1,711.4400,764.0425,2.989001
_10422_,VDD,Metal1,700.6765,741.3130,2.989119
_10421_,VDD,Metal1,695.3800,733.4225,2.989113
_10420_,VDD,Metal1,700.3200,740.5225,2.989119
_10419_,VDD,Metal1,837.0830,881.5665,2.988820
_10418_,VDD,Metal1,841.9500,881.4365,2.988820
_10417_,VDD,Metal1,827.7200,873.8950,2.988832
_10416_,VDD,Metal1,850.3200,865.9625,2.988857
_10415_,VDD,Metal1,674.6600,865.9375,2.988871
_10414_,VDD,Metal1,674.6830,866.7530,2.988871
_10413_,VDD,Metal1,671.7600,850.2825,2.988888
_10412_,VDD,Metal1,834.2925,812.0190,2.988941
_10411_,VDD,Metal1,829.0900,818.7165,2.988934
_10410_,VDD,Metal1,833.5375,819.5750,2.988935
_10409_,VDD,Metal1,852.0000,811.0825,2.988941
_10408_,VDD,Metal1,688.3565,811.0065,2.988943
_10407_,VDD,Metal1,691.1800,811.8225,2.988943
_10406_,VDD,Metal1,691.8400,788.2775,2.989008
_10405_,VDD,Metal1,800.1325,733.6190,2.989097
_10404_,VDD,Metal1,796.0300,741.4430,2.989140
_10403_,VDD,Metal1,791.0225,733.3350,2.989097
_10402_,VDD,Metal1,811.1200,741.2375,2.989140
_10401_,VDD,Metal1,770.1165,725.6330,2.989189
_10400_,VDD,Metal1,762.5800,724.8175,2.989188
_10399_,VDD,Metal1,759.6800,709.8775,2.989225
_10398_,VDD,Metal1,830.3725,708.9405,2.989226
_10397_,VDD,Metal1,821.8100,716.7965,2.989226
_10396_,VDD,Metal1,827.4225,717.0650,2.989226
_10395_,VDD,Metal1,830.7200,709.8775,2.989226
_10394_,VDD,Metal1,690.5965,716.9265,2.989230
_10393_,VDD,Metal1,684.1800,716.9775,2.989231
_10392_,VDD,Metal1,672.8800,702.0375,2.989251
_10391_,VDD,Metal1,791.1725,677.5805,2.989380
_10390_,VDD,Metal1,785.9700,694.4030,2.989313
_10389_,VDD,Metal1,809.4575,685.7050,2.989331
_10388_,VDD,Metal1,809.4400,670.6775,2.989375
_10387_,VDD,Metal1,772.3565,686.4330,2.989326
_10386_,VDD,Metal1,771.8200,693.4575,2.989312
_10385_,VDD,Metal1,764.7200,622.9225,2.989650
_10384_,VDD,Metal1,818.6030,403.3265,2.991201
_10383_,VDD,Metal1,818.4300,395.3565,2.991216
_10382_,VDD,Metal1,808.1200,411.8650,2.991113
_10381_,VDD,Metal1,829.6000,411.2425,2.991113
_10380_,VDD,Metal1,798.4200,419.8225,2.991065
_10379_,VDD,Metal1,797.8830,412.0330,2.991113
_10378_,VDD,Metal1,793.2800,419.0825,2.991065
_10377_,VDD,Metal1,806.8430,262.2065,2.992700
_10376_,VDD,Metal1,813.9500,254.2365,2.992816
